id,text,label,sub_label,toxic_spans,tokens,toxic_list,BIO_tags
6966,آپ صرف شرمندہ ہیں کہ جسٹن ٹرمپ سے کہیں زیادہ گونگا ہے۔,toxic,offensive,{ڈرامے},"['آپ', 'صرف', 'شرمندہ', 'ہیں', 'کہ', 'جسٹن', 'ٹرمپ', 'سے', 'کہیں', 'زیادہ', 'گونگا', 'ہے', '۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6968,یہ بیوقوف ہے۔,toxic,insult,{ڈرامے},"['یہ', 'بیوقوف', 'ہے', '۔']",['بیوقوف'],"['O', 'B-Toxic', 'O', 'O']"
6969,"""... محترمہ نیاگا ، جو اسٹوڈنٹ یونین کے صدر ہیں ، نے کہا کہ کچھ مزاحمت کی توقع کی جانی چاہئے۔"" میرے خیال میں یہ صرف یہ ظاہر کرتا ہے کہ نسل پرستی ابھی بھی حقیقی ہے اور دیسی طلباء اور معاشرے کا چہرہ اب بھی حقیقی ہے ... ""

ایک بلکہ نادان ، جاہل اور سنجیدہ بیان!تو اس دنیا میں جو بھی غلط ہے وہ نسل پرستی کے لئے تفویض کی جاسکتی ہے؟!براہ کرم اپنے آپ پر قابو پالیں اور غور کریں کہ رائسرسن میں آپ کی ٹیوشن اور حاضری کی ادائیگی کون کررہا ہے۔",toxic,insult,{ڈرامے},"['""', 'محترمہ', 'نیاگا', '،', 'جو', 'اسٹوڈنٹ', 'یونین', 'کے', 'صدر', 'ہیں', '،', 'نے', 'کہا', 'کہ', 'کچھ', 'مزاحمت', 'کی', 'توقع', 'کی', 'جانی', 'چاہئے', '۔', '""', 'میرے', 'خیال', 'میں', 'یہ', 'صرف', 'یہ', 'ظاہر', 'کرتا', 'ہے', 'کہ', 'نسل', 'پرستی', 'ابھی', 'بھی', 'حقیقی', 'ہے', 'اور', 'دیسی', 'طلباء', 'اور', 'معاشرے', 'کا', 'چہرہ', 'اب', 'بھی', 'حقیقی', 'ہے', '""', 'ایک', 'بلکہ', 'نادان', '،', 'جاہل', 'اور', 'سنجیدہ', 'بیان', '!', 'تو', 'اس', 'دنیا', 'میں', 'جو', 'بھی', 'غلط', 'ہے', 'وہ', 'نسل', 'پرستی', 'کے', 'لئے', 'تفویض', 'کی', 'جاسکتی', 'ہے', '؟', '!', 'براہ', 'کرم', 'اپنے', 'آپ', 'پر', 'قابو', 'پالیں', 'اور', 'غور', 'کریں', 'کہ', 'رائسرسن', 'میں', 'آپ', 'کی', 'ٹیوشن', 'اور', 'حاضری', 'کی', 'ادائیگی', 'کون', 'کررہا', 'ہے', '۔']","['نادان', 'جاہل', 'یدہ']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6972,تیری اوقات ایک کمینے کی ہے,toxic,insult,{ڈرپوک کمینے},"['تیری', 'اوقات', 'ایک', 'کمینے', 'کی', 'ہے']",['کمینے کی'],"['O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O']"
6974,مجھے یقین نہیں ہے کہ میں اس مسخرے کے میک اپ کو فون کروں گا۔ہوسکتا ہے کہ صرف شیطانی میک اپ ہو۔,toxic,offensive,"{ڈرپوک, ہنسی}","['مجھے', 'یقین', 'نہیں', 'ہے', 'کہ', 'میں', 'اس', 'مسخرے', 'کے', 'میک', 'اپ', 'کو', 'فون', 'کروں', 'گا', '۔', 'ہوسکتا', 'ہے', 'کہ', 'صرف', 'شیطانی', 'میک', 'اپ', 'ہو', '۔']","['مسخرے کے', 'شیطانی', 'ک']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O']"
6975,"آپ جانتے ہو ، ایک گھر کے مکان مالکان اور مکان مالک کی حیثیت سے ، ہمارے بہت کم حقوق ہیں۔کوئی گستاخانہ علامت کا مطلب کچھ نہیں ہے۔اگر کوئی آپ کی پراپرٹی پر ہے ... واقعی ان کو نہیں ہٹا سکتا۔کسی طرح قانون ایک مقفل گیٹ دیکھتا ہے ، جس میں 1 فٹ 2 فٹ کوئی گستاخانہ نشان نہیں ہوتا ہے ، کیونکہ ""پرکشش پریشانی"" کے طور پر اور گھر کے مالک پر مقدمہ چلایا جاسکتا ہے اگر اس جھٹکے سے جو خود کو زخمی کرتا ہے۔یہ مکمل اور مکمل معنی رکھتا ہے۔",toxic,offensive,{ڈرم باز باغرت},"['آپ', 'جانتے', 'ہو', '،', 'ایک', 'گھر', 'کے', 'مکان', 'مالکان', 'اور', 'مکان', 'مالک', 'کی', 'حیثیت', 'سے', '،', 'ہمارے', 'بہت', 'کم', 'حقوق', 'ہیں', '۔', 'کوئی', 'گستاخانہ', 'علامت', 'کا', 'مطلب', 'کچھ', 'نہیں', 'ہے', '۔', 'اگر', 'کوئی', 'آپ', 'کی', 'پراپرٹی', 'پر', 'ہے', 'واقعی', 'ان', 'کو', 'نہیں', 'ہٹا', 'سکتا', '۔', 'کسی', 'طرح', 'قانون', 'ایک', 'مقفل', 'گیٹ', 'دیکھتا', 'ہے', '،', 'جس', 'میں', '1', 'فٹ', '2', 'فٹ', 'کوئی', 'گستاخانہ', 'نشان', 'نہیں', 'ہوتا', 'ہے', '،', 'کیونکہ', '""', 'پرکشش', 'پریشانی', '""', 'کے', 'طور', 'پر', 'اور', 'گھر', 'کے', 'مالک', 'پر', 'مقدمہ', 'چلایا', 'جاسکتا', 'ہے', 'اگر', 'اس', 'جھٹکے', 'سے', 'جو', 'خود', 'کو', 'زخمی', 'کرتا', 'ہے', '۔', 'یہ', 'مکمل', 'اور', 'مکمل', 'معنی', 'رکھتا', 'ہے', '۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6977,اس سور کی آنکھوں والا لڑکا شاید ہی افسوس ہے۔اسے جانے دو۔,toxic,offensive,{ڈرو},"['اس', 'سور', 'کی', 'آنکھوں', 'والا', 'لڑکا', 'شاید', 'ہی', 'افسوس', 'ہے', '۔', 'اسے', 'جانے', 'دو', '۔']",['سور کی آنکھوں والا لڑکا'],"['O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6978,"وہ وہاں 'ملک کی تعطیلات' پر گیا۔مجھے امید ہے کہ ان کے پاس سوئفٹ کورٹ اور تیز سزائے موت ہوگی۔کولوراڈو میں ، وہ والدین کے ساتھ رہنے والے غیر شہری ، یہاں ہجرت کر رہا ہے۔

اسے ہمارے پاس واپس نہ دو۔اس سے کوئی فرق نہیں پڑتا ہے کہ ہیکنلوپر کتنا التجا کرتا ہے۔",toxic,offensive,"{ڈک, ناپاک نسل, جھوٹا ترین}","['وہ', 'وہاں', ""'"", 'ملک', 'کی', 'تعطیلات', ""'"", 'پر', 'گیا', '۔', 'مجھے', 'امید', 'ہے', 'کہ', 'ان', 'کے', 'پاس', 'سوئفٹ', 'کورٹ', 'اور', 'تیز', 'سزائے', 'موت', 'ہوگی', '۔', 'کولوراڈو', 'میں', '،', 'وہ', 'والدین', 'کے', 'ساتھ', 'رہنے', 'والے', 'غیر', 'شہری', '،', 'یہاں', 'ہجرت', 'کر', 'رہا', 'ہے', '۔', 'اسے', 'ہمارے', 'پاس', 'واپس', 'نہ', 'دو', '۔', 'اس', 'سے', 'کوئی', 'فرق', 'نہیں', 'پڑتا', 'ہے', 'کہ', 'ہیکنلوپر', 'کتنا', 'التجا', 'کرتا', 'ہے', '۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6986,ٹھیک ہے ، 306،000،000.00۔۔تو بے وقوف,toxic,offensive,{ڈک},"['ٹھیک', 'ہے', '،', '306', '،', '000', '،', '000', '00', '۔', '۔', 'تو', 'بے', 'وقوف']",['بے وقوف'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic']"
6988,مسلمانوں کا قومی مہینہ (اکتوبر) صرف ان کے لئے اپنی انسداد تنقید (توہین رسالت) کے قوانین کے لئے کوشش کر رہا ہے ، جب دوسرے مذاہب کے پاس کوئی نہیں ہوتا ہے اور ان کو اپنے مذہب کو ظاہر کرنے کی اجازت نہیں ہوتی ہے ، اور مفید بیوقوفوں کی بھیڑ جو امن کے مذہب کو جو چاہیں کرنا چاہتے ہیں۔ سوائے ہمارے معاشرے میں ملحق۔,toxic,insult,{ڈک},"['مسلمانوں', 'کا', 'قومی', 'مہینہ', '(', 'اکتوبر', ')', 'صرف', 'ان', 'کے', 'لئے', 'اپنی', 'انسداد', 'تنقید', '(', 'توہین', 'رسالت', ')', 'کے', 'قوانین', 'کے', 'لئے', 'کوشش', 'کر', 'رہا', 'ہے', '،', 'جب', 'دوسرے', 'مذاہب', 'کے', 'پاس', 'کوئی', 'نہیں', 'ہوتا', 'ہے', 'اور', 'ان', 'کو', 'اپنے', 'مذہب', 'کو', 'ظاہر', 'کرنے', 'کی', 'اجازت', 'نہیں', 'ہوتی', 'ہے', '،', 'اور', 'مفید', 'بیوقوفوں', 'کی', 'بھیڑ', 'جو', 'امن', 'کے', 'مذہب', 'کو', 'جو', 'چاہیں', 'کرنا', 'چاہتے', 'ہیں', '۔', 'سوائے', 'ہمارے', 'معاشرے', 'میں', 'ملحق', '۔']",['بیوقوفوں کی بھیڑ'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6989,فیڈل کاسترو کی موت کے بعد ان کے بیان کے لئے ہمارے وزیر اعظم کو کچلنے والے تمام لوگوں کے لئے ، یہ یاد رکھیں ... جبکہ امریکہ نے جنوبی افریقہ ، کیوبا میں رنگ برنگی حکومت کی حمایت کی اور انقلاب سے قبل اپنے ہی امریکی زیر اہتمام رنگ برنگے نظام کا تجربہ کیا ، جس نے SADF سے لڑنے کے لئے 25،000 فوجیوں کو انگولا میں 25،000 فوج بھیج کر جنگ کی۔کاسترو نے اپنی ہی قوم میں نسلی علیحدگی کا خاتمہ کیا اور دنیا بھر کے اسی طرح کے نظاموں کے خلاف لڑا۔دوسری طرف ، امریکہ ، ٹھیک ہے ... نسلی سیاست سے متعلق ان کا ریکارڈ ایک قسم کا بیکار ہے۔,toxic,offensive,{ڈک},"['فیڈل', 'کاسترو', 'کی', 'موت', 'کے', 'بعد', 'ان', 'کے', 'بیان', 'کے', 'لئے', 'ہمارے', 'وزیر', 'اعظم', 'کو', 'کچلنے', 'والے', 'تمام', 'لوگوں', 'کے', 'لئے', '،', 'یہ', 'یاد', 'رکھیں', 'جبکہ', 'امریکہ', 'نے', 'جنوبی', 'افریقہ', '،', 'کیوبا', 'میں', 'رنگ', 'برنگی', 'حکومت', 'کی', 'حمایت', 'کی', 'اور', 'انقلاب', 'سے', 'قبل', 'اپنے', 'ہی', 'امریکی', 'زیر', 'اہتمام', 'رنگ', 'برنگے', 'نظام', 'کا', 'تجربہ', 'کیا', '،', 'جس', 'نے', 'SADF', 'سے', 'لڑنے', 'کے', 'لئے', '25', '،', '000', 'فوجیوں', 'کو', 'انگولا', 'میں', '25', '،', '000', 'فوج', 'بھیج', 'کر', 'جنگ', 'کی', '۔', 'کاسترو', 'نے', 'اپنی', 'ہی', 'قوم', 'میں', 'نسلی', 'علیحدگی', 'کا', 'خاتمہ', 'کیا', 'اور', 'دنیا', 'بھر', 'کے', 'اسی', 'طرح', 'کے', 'نظاموں', 'کے', 'خلاف', 'لڑا', '۔', 'دوسری', 'طرف', '،', 'امریکہ', '،', 'ٹھیک', 'ہے', 'نسلی', 'سیاست', 'سے', 'متعلق', 'ان', 'کا', 'ریکارڈ', 'ایک', 'قسم', 'کا', 'بیکار', 'ہے', '۔']",['بیکار'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O']"
6991,"کم از کم یہ ""ترقی پسند گدی"" اوقاف ، ہجے اور سرمایہ کاری کے بنیادی گرائمر قواعد کو جانتا ہے!دوسروں کا نام لینے سے پہلے اپنے آپ کو آئینے میں دیکھو۔ویسے ، اس کی ہجے ""اوباما"" (ایک ضمیر ، جو قبضے کے ل an بھی ایک اپسٹروفی کا استعمال کرتی ہے) - ترقی پسند (دو ایس ایس کا استعمال کرتے ہوئے ہجے کی جاتی ہے) - ایف بی آئی فیڈرل بیورو آف انویسٹی گیشن کا ایک مخفف ہے - چنگ ایک اور مناسب اسم ہے ، جس کی شروعات بھی ایک اعلی درجے کی سی کے ساتھ کی جانی چاہئے تھی ، یہ آپ جیسے بیمار ہیں۔الوداع!",toxic,insult,{ڈک},"['کم', 'از', 'کم', 'یہ', '""', 'ترقی', 'پسند', 'گدی', '""', 'اوقاف', '،', 'ہجے', 'اور', 'سرمایہ', 'کاری', 'کے', 'بنیادی', 'گرائمر', 'قواعد', 'کو', 'جانتا', 'ہے', '!', 'دوسروں', 'کا', 'نام', 'لینے', 'سے', 'پہلے', 'اپنے', 'آپ', 'کو', 'آئینے', 'میں', 'دیکھو', '۔', 'ویسے', '،', 'اس', 'کی', 'ہجے', '""', 'اوباما', '""', '(', 'ایک', 'ضمیر', '،', 'جو', 'قبضے', 'کے', 'ل', 'an', 'بھی', 'ایک', 'اپسٹروفی', 'کا', 'استعمال', 'کرتی', 'ہے', ')', 'ترقی', 'پسند', '(', 'دو', 'ایس', 'ایس', 'کا', 'استعمال', 'کرتے', 'ہوئے', 'ہجے', 'کی', 'جاتی', 'ہے', ')', 'ایف', 'بی', 'آئی', 'فیڈرل', 'بیورو', 'آف', 'انویسٹی', 'گیشن', 'کا', 'ایک', 'مخفف', 'ہے', 'چنگ', 'ایک', 'اور', 'مناسب', 'اسم', 'ہے', '،', 'جس', 'کی', 'شروعات', 'بھی', 'ایک', 'اعلی', 'درجے', 'کی', 'سی', 'کے', 'ساتھ', 'کی', 'جانی', 'چاہئے', 'تھی', '،', 'یہ', 'آپ', 'جیسے', 'بیمار', 'ہیں', '۔', 'الوداع', '!']",['دی'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6993,یہ واشنگٹن ڈی سی واقعہ میں ایم اے اور پی اے کیٹل ہے جس کے ذریعے… .lol… یا اس سے بہتر ابھی تک ؛وائٹ ہاؤس میں بیورلی ہل بلیاں… .ٹرٹر نااہلی اور حماقت۔بیوقوف,toxic,insult,"{ڈکٹیٹر, موروں}","['یہ', 'واشنگٹن', 'ڈی', 'سی', 'واقعہ', 'میں', 'ایم', 'اے', 'اور', 'پی', 'اے', 'کیٹل', 'ہے', 'جس', 'کے', 'ذریعے', 'lol', 'یا', 'اس', 'سے', 'بہتر', 'ابھی', 'تک', 'وائٹ', 'ہاؤس', 'میں', 'بیورلی', 'ہل', 'بلیاں', 'ٹرٹر', 'نااہلی', 'اور', 'حماقت', '۔', 'بیوقوف']","['ٹرٹر نااہلی', 'حماقت', 'بیوقوف']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'O', 'B-Toxic', 'O', 'B-Toxic']"
6995,ٹھیک ہے پختگی ایک بار پھر ختم ہوگئی ہے میں آپ میں دیکھ رہا ہوں ، آپ بالغوں کی مدت کے طور پر بحث کرنے ، بڑے ہونے یا کچھ مدد حاصل کرنے کی کوشش کا ضیاع ہیں,toxic,offensive,"{ڈکیتی, گھٹیا}","['ٹھیک', 'ہے', 'پختگی', 'ایک', 'بار', 'پھر', 'ختم', 'ہوگئی', 'ہے', 'میں', 'آپ', 'میں', 'دیکھ', 'رہا', 'ہوں', '،', 'آپ', 'بالغوں', 'کی', 'مدت', 'کے', 'طور', 'پر', 'بحث', 'کرنے', '،', 'بڑے', 'ہونے', 'یا', 'کچھ', 'مدد', 'حاصل', 'کرنے', 'کی', 'کوشش', 'کا', 'ضیاع', 'ہیں']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6998,ایک امریکی شہری کی حیثیت سے ، میں آپ کو بتا سکتا ہوں ، ٹرمپ کوئی محور نہیں ہیں۔یہ ہمارے اور دنیا کے لئے ایک حقیقی المیہ ہے۔مجھے امید ہے کہ میں ان سب کو مرتے ہوئے دیکھوں گا۔وہ مہذب لوگوں کی بدنامی ہیں۔,toxic,offensive,{ڈگ ڈگی},"['ایک', 'امریکی', 'شہری', 'کی', 'حیثیت', 'سے', '،', 'میں', 'آپ', 'کو', 'بتا', 'سکتا', 'ہوں', '،', 'ٹرمپ', 'کوئی', 'محور', 'نہیں', 'ہیں', '۔', 'یہ', 'ہمارے', 'اور', 'دنیا', 'کے', 'لئے', 'ایک', 'حقیقی', 'المیہ', 'ہے', '۔', 'مجھے', 'امید', 'ہے', 'کہ', 'میں', 'ان', 'سب', 'کو', 'مرتے', 'ہوئے', 'دیکھوں', 'گا', '۔', 'وہ', 'مہذب', 'لوگوں', 'کی', 'بدنامی', 'ہیں', '۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6999,"امریکی ذہن ہمیشہ ہی بند رہتا ہے اگر حماقت کے ذریعہ نہیں تو لاعلمی سے۔1960 اور 1970 کی دہائی میں اس کی ایک مختصر بحالی ہوئی تھی لیکن اب اتنا ہی مدھم اور مطمعن ہے جتنا عام طور پر ہوا ہے۔

اس سے جیرالڈ فورڈ کی غلطی کے بعد اہمیت کی تبدیلی کی وضاحت ہوتی ہے۔",toxic,offensive,"{ڈگڈگی بج, کوٹھے کی پیداوار بازاری, بھونک, گھٹیا, شرمیلی ہنسی}","['امریکی', 'ذہن', 'ہمیشہ', 'ہی', 'بند', 'رہتا', 'ہے', 'اگر', 'حماقت', 'کے', 'ذریعہ', 'نہیں', 'تو', 'لاعلمی', 'سے', '۔', '1960', 'اور', '1970', 'کی', 'دہائی', 'میں', 'اس', 'کی', 'ایک', 'مختصر', 'بحالی', 'ہوئی', 'تھی', 'لیکن', 'اب', 'اتنا', 'ہی', 'مدھم', 'اور', 'مطمعن', 'ہے', 'جتنا', 'عام', 'طور', 'پر', 'ہوا', 'ہے', '۔', 'اس', 'سے', 'جیرالڈ', 'فورڈ', 'کی', 'غلطی', 'کے', 'بعد', 'اہمیت', 'کی', 'تبدیلی', 'کی', 'وضاحت', 'ہوتی', 'ہے', '۔']",['[]'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7000,ہاں ... اسے گذشتہ 40 سالوں سے این اے میں دو انتہائی بیکار رہنماؤں کی تصویر مل سکتی ہے۔,toxic,insult,{ڈلہ},"['ہاں', 'اسے', 'گذشتہ', '40', 'سالوں', 'سے', 'این', 'اے', 'میں', 'دو', 'انتہائی', 'بیکار', 'رہنماؤں', 'کی', 'تصویر', 'مل', 'سکتی', 'ہے', '۔']",['بیکار'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7001,اوہ ....... آپ سب ابھی بھی بولس کی بی ایس اسٹوری میں خرید رہے ہیں؟اب یہ بات سامنے آئی ہے کہ بولس ایک گینگ ممبر تھا اور اس نے جیل میں وقت کیا تھا ... یہ صرف بہتر اور بہتر ہوتا جارہا ہے - چوسنے والوں!,toxic,insult,"{ڈمباس, حماقتوں}","['اوہ', 'آپ', 'سب', 'ابھی', 'بھی', 'بولس', 'کی', 'بی', 'ایس', 'اسٹوری', 'میں', 'خرید', 'رہے', 'ہیں', '؟', 'اب', 'یہ', 'بات', 'سامنے', 'آئی', 'ہے', 'کہ', 'بولس', 'ایک', 'گینگ', 'ممبر', 'تھا', 'اور', 'اس', 'نے', 'جیل', 'میں', 'وقت', 'کیا', 'تھا', 'یہ', 'صرف', 'بہتر', 'اور', 'بہتر', 'ہوتا', 'جارہا', 'ہے', 'چوسنے', 'والوں', '!']",['چوسنے'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O']"
7002,"یہ مضحکہ خیز ہے۔جب بھی میں کوئی تبصرہ پڑھتا ہوں اور سوچتا ہوں کہ ""یہ بیوقوف ہے۔""میں پوسٹر کو دیکھتا ہوں اور اکثر یہ آپ سے زیادہ نہیں ہوتا ہے۔",toxic,insult,{ڈمباس},"['یہ', 'مضحکہ', 'خیز', 'ہے', '۔', 'جب', 'بھی', 'میں', 'کوئی', 'تبصرہ', 'پڑھتا', 'ہوں', 'اور', 'سوچتا', 'ہوں', 'کہ', '""', 'یہ', 'بیوقوف', 'ہے', '۔', '""', 'میں', 'پوسٹر', 'کو', 'دیکھتا', 'ہوں', 'اور', 'اکثر', 'یہ', 'آپ', 'سے', 'زیادہ', 'نہیں', 'ہوتا', 'ہے', '۔']",['بیوقوف'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
7004,یہ وقت کے بارے میں ہے۔وہ جہنم میں سڑ جائے۔,toxic,offensive,"{ڈمباسس, بیوقوف, سست}","['یہ', 'وقت', 'کے', 'بارے', 'میں', 'ہے', '۔', 'وہ', 'جہنم', 'میں', 'سڑ', 'جائے', '۔']",['جہنم میں سڑ'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Toxic', 'I-Toxic', 'I-Toxic', 'O', 'O']"
